,Club,LastName,FirstName,Position,BaseSalary,GuaranteedCompensation,Year
4298,VAN,Smith,Jordan,D,95000.04,102743.04,2015
4299,COL,Solignac,Luis,F,65004.0,65004.0,2015
4300,LA,Sorto,Oscar,D,60000.0,61875.0,2015
4301,DAL,Soumare,Bakary,D,225000.0,225000.0,2015
4302,NE,Spangenberg,Trevor,GK,50000.0,50000.0,2015
4303,CLB,Speas,Ben,F,68355.0,68355.0,2015
4304,COL,St. Ledger,Sean,D,124992.0,147492.0,2015
4305,HOU,Steinberger,Zach,M,60000.0,76250.0,2015
4306,CLB,Steindorsson,Kristinn,M,105000.0,119437.5,2015
4307,CHI,Stephens,Michael,M,95000.0,105000.0,2015
4308,SJ,Stephenson,Khari,M,68254.2,71645.94,2015
4309,RSL,Stertzer,John,M,60000.0,69166.67,2015
4310,SJ,Stewart,Jordan,M-D,150000.0,150000.0,2015
4311,NY,Stolz,Leo,M,70000.0,86250.0,2015
4312,HOU,Sturgis,Nathan,D-M,71250.0,75375.0,2015
4313,CLB,Stuver,Brad,GK,60000.0,60000.0,2015
4314,CLB,Swanson,Ben,M,60000.0,80416.67,2015
4315,PHI,Sylvestre,Brian,GK,60000.0,60000.0,2015
4316,NYCFC,Tasende,Jose Angel,D,60000.0,60000.0,2015
4317,HOU,Taylor,Jermaine,D,203500.0,213000.0,2015
4318,NYCFC,Taylor,Tony,F,75000.0,84375.0,2015
4319,CLB,Tchani,Tony,M,170000.0,195000.0,2015
4320,VAN,Techera,Cristian,F,60000.0,85000.0,2015
4321,VAN,Teibert,Russell,M,100000.0,167500.0,2015
4322,DAL,Texeira,David,F,338000.0,338000.0,2015
4323,POR,Thoma,Andy,D-M,60000.0,75000.0,2015
4324,SJ,Thompson,Tommy,M,140000.0,145000.0,2015
4325,NE,Tierney,Chris,D-M,110000.0,113333.33,2015
4326,MTL,Tissot,Maxim,D,60000.0,60000.0,2015
4327,MTL,Toia,Donny,D,60000.0,60000.0,2015
4328,VAN,Tornaghi,Paolo,GK,80000.0,80000.0,2015
4329,HOU,Torres,Erick,F,350000.0,425000.0,2015
4330,COL,Torres,Gabriel,F,262000.0,274500.0,2015
4331,SEA,Torres,Roman,D,438000.0,513812.5,2015
4332,CLB,Trapp,Wil,M,137500.0,164500.0,2015
4334,ORL,Turner,Tyler,D,60000.0,60000.0,2015
4335,DAL,Ulloa,Victor,M,60000.0,60000.0,2015
4336,POR,Urruti,Maximiliano,F,200000.04,200000.04,2015
4337,SEA,Valdez,Nelson,F,960000.0,1220000.0,2015
4338,POR,Valeri,Diego,M,550000.0,550000.0,2015
4339,RSL,Vasquez,Elias,D,110000.0,122136.67,2015
4340,LA,Vayrynen,Mika,M,204996.0,227496.0,2015
4341,NYCFC,Velasquez,Sebastian,M,60000.0,60000.0,2015
4342,MTL,Venegas,Johan,M,120000.0,132500.0,2015
4343,NY,Veron,Gonzalo,M-F,200004.0,200004.0,2015
4344,NYCFC,Villa,David,F,5610000.0,5610000.0,2015
4345,POR,Villafana,Jorge,F,130000.0,135000.0,2015
4346,LA,Villarreal,Jose,M,60000.0,61875.0,2015
4347,PHI,Vitoria,Steven,D,400000.0,400000.0,2015
4348,CLB,Wahl,Tyson,D,95000.0,99666.67,2015
4349,LA,Walker,Kenney,M,60000.0,60000.0,2015
4350,NY,Wallace,Anthony,M-D,60000.0,60000.0,2015
4351,POR,Wallace,Rodney,M-D,165000.0,190000.0,2015
4352,TOR,Warner,Collen,M-F,129937.0,157437.0,2015
4353,VAN,Waston,Kendall,D,225000.0,226250.0,2015
4354,DAL,Watson,Jevaughn,M-D,160000.0,180000.0,2015
4355,CHI,Watson,Matt,M,80620.0,91689.16,2015
4356,NYCFC,Watson-Siriboe,Kwame,D,65000.0,81666.67,2015
4357,COL,Watts,Jared,M,60000.0,60000.0,2015
4358,POR,Weber,Andrew,GK,60000.0,60000.0,2015
4359,PHI,Wenger,Andrew,D/F,180000.0,282000.0,2015
4360,PHI,White,Ethan,D,125000.0,125000.0,2015
4361,TOR,Williams,Josh,D,125000.0,125000.0,2015
4362,MTL,Williams,Romario,F,65000.0,87000.0,2015
4363,HOU,Williams,Sheanon,F,145000.0,150500.0,2015
4364,HOU,Willis,Joe,GK,90000.0,90000.0,2015
4365,NYCFC,Wingert,Chris,D,215000.0,215000.0,2015
4366,ORL,Winter,Adrian,M,180000.0,198333.33,2015
4367,LA,Wolverton,Andrew,GK,50000.04,50000.04,2015
4368,SJ,Wondolowski,Chris,M,625000.0,675000.0,2015
4369,NE,Woodberry,London,D,60000.0,60000.0,2015
4370,DC,Worra,Travis,GK,50000.0,50000.0,2015
4371,NY,Wright-Phillips,Bradley,F,600000.0,660000.0,2015
4372,NY,Wright-Phillips,Shaun,M,116004.0,145704.0,2015
4373,SJ,Wynne,Marvell,D,190000.0,200625.0,2015
4374,LA,Zardes,Gyasi,F,150000.0,223000.0,2015
4375,TOR,Zavaleta,Eriq,F,85000.0,115600.0,2015
4376,POR,Zemanski,Ben,M,81033.0,83533.0,2015
4377,DAL,Zendejas,Alejandro,F,60000.0,76666.67,2015
4378,DAL,Zimmerman,Walker,D,100000.0,180100.0,2015
4379,NY,Zizzo,Sal,F,80850.0,94895.71,2015
4380,NY,Zubar,Ronald,D,240000.0,320000.0,2015
4381,KC,Zusi,Graham,F-M,650000.0,682102.27,2015
4385,CHI,Accam,David,F-M,700000.0,770937.5,2016
4386,CHI,Alvarez,Arturo,F,115000.0,118264.0,2016
4387,CHI,Calistri,Joey,M,51500.0,51500.0,2016
4388,CHI,Campbell,Jonathan,D,70000.0,78125.0,2016
4389,CHI,Cocis,Razvan,M,160000.0,160000.0,2016
4390,CHI,Conner,Drew,M,62500.0,62500.0,2016
4391,CHI,Doody,Patrick,D,53471.0,53471.0,2016
4392,CHI,Fernandez,Collin,M,75000.0,77000.0,2016
4393,CHI,Gehrig,Eric,D,106875.0,112708.33,2016
4394,CHI,Goossens,John,M,200000.0,200000.0,2016
4395,CHI,Harrington,Michael,D,125000.0,125000.0,2016
4396,CHI,Igboananike,Kennedy,F,800000.0,901666.67,2016
4397,CHI,Johnson,Sean,GK,250000.0,253000.0,2016
4398,CHI,Junior,Gilberto,F,1150000.0,1150000.0,2016
4399,CHI,Kappelhof,Johan,D,480000.0,520000.0,2016
4400,CHI,LaBrocca,Nick,M,110000.0,110000.0,2016
4401,CHI,Lampson,Matt,GK,71250.0,76625.0,2016
4402,CHI,McLain,Patrick,GK,72500.0,72500.0,2016
4403,CHI,Meira,Joao,D-M,110000.0,126500.0,2016
4404,CHI,Morrell,Alex,M,51500.0,51500.0,2016
4405,CHI,Polster,Matt,D-M,84000.0,99000.0,2016
4406,CHI,Ramos,Rodrigo,D,80000.0,84000.0,2016
4407,CHI,Stephens,Michael,M,105000.0,115000.0,2016
4408,CHI,Thiam,Khaly,M,144000.0,144000.0,2016
4409,CHI,Vincent,Brandon,D,70000.0,91875.0,2016
4410,CLB,Afful,Harrison,D,275000.0,291666.67,2016
4411,CLB,Ashe,Corey,D,95000.0,105500.0,2016
4412,CLB,Barson,Chad,D,63000.0,63000.0,2016
4413,CLB,Casey,Conor,F,105000.0,105000.0,2016
4414,CLB,Clark,Steve,GK,220000.0,238333.33,2016
4415,CLB,Finlay,Ethan,M,250000.0,250000.0,2016
4416,CLB,Francis,Waylon,D,200000.0,200000.0,2016
4417,CLB,Higuain,Federico,M,1180000.0,1180000.0,2016
4418,CLB,Hollingsworth,Marshall,M,51499.92,51499.92,2016
4419,CLB,Jimenez,Hector,M,105000.0,105000.0,2016
4420,CLB,Kamara,Ola,F,425000.0,457500.0,2016
4421,CLB,Larsen,Emil,M,175000.0,175000.0,2016
4422,CLB,Mabwati,Cedrick,M,235000.0,263350.0,2016
4423,CLB,Meram,Justin,F,175000.0,185000.0,2016
4424,CLB,Pacifici,Matt,GK,51499.92,51499.92,2016
4425,CLB,Parkhurst,Michael,D,275000.0,300000.0,2016
4426,CLB,Saeid,Mohammed,M,110000.0,120000.0,2016
4427,CLB,Saravia,Rodrigo,M,62500.0,62500.0,2016
4428,CLB,Sauro,Gaston,D,585000.0,601312.5,2016
4429,CLB,Stuver,Brad,GK,63000.0,63000.0,2016
4430,CLB,Swanson,Ben,M,70000.0,90416.67,2016
4431,CLB,Tchani,Tony,M,250000.0,283333.33,2016
4432,CLB,Trapp,Wil,M,151250.0,178250.0,2016
4433,CLB,Wahl,Tyson,D,115000.0,115000.0,2016
4434,COL,Appiah,Emmanuel,M,62500.08,62500.08,2016
4435,COL,Azira,Michael,M,63000.0,65826.88,2016
4436,COL,Badji,Dominique,F,53472.0,53472.0,2016
4437,COL,Berner,John,GK,63000.0,63000.0,2016
4438,COL,Burch,Marc,D,120000.0,120000.0,2016
4439,COL,Burling,Bobby,D,110000.0,116000.0,2016
4440,COL,Calvert,Caleb,F,75000.0,82500.0,2016
4441,COL,Castillo,Dennis,D,51500.04,51500.04,2016
4442,COL,Cronin,Sam,M,225000.0,227500.0,2016
4443,COL,Doyle,Conor,F,66000.0,67250.0,2016
4444,COL,Doyle,Kevin,F,1080000.0,1120000.0,2016
4445,COL,Froschauer,Chris,GK,51500.04,51500.04,2016
4446,COL,Gashi,Shkelzen,M,1580000.0,1670000.0,2016
4447,COL,Hairston,Marlon,D-M,90000.0,113000.0,2016
4448,COL,Howard,Tim,GK,2100000.0,2580000.0,2016
4449,COL,Jones,Jermaine,M,600000.0,650000.0,2016
4450,COL,MacMath,Zac,GK,140000.0,140000.0,2016
4451,COL,Miller,Eric,M/D,66412.5,77412.5,2016
4452,COL,Pappa,Marco,M,110000.0,110000.0,2016
4453,COL,Pfeffer,Zach,M,101000.0,101000.0,2016
4454,COL,Powers,Dillon,M,270000.0,300000.0,2016
4455,COL,Ramirez,Juan Edgardo,M,85000.0,85000.0,2016
4456,COL,Serna,Dillon,M,66000.0,79000.0,2016
4457,COL,Sjoberg,Axel,D,66000.0,81000.0,2016
4458,COL,Solignac,Luis,F,85000.0,85000.0,2016
4459,COL,St. Ledger,Sean,D,191875.0,194375.0,2016
4460,COL,Watts,Jared,D-M,68000.0,68000.0,2016
4461,COL,Williams,Mekeil,D,85000.0,85000.0,2016
4462,DAL,Acosta,Kellyn,M-D,220000.0,240000.0,2016
4463,DAL,Akindele,Tesho,M-F,90000.0,107500.0,2016
4464,DAL,Barrios,Michael,M-F,70000.0,70000.0,2016
4465,DAL,Bonner,Colin,F,51504.0,51504.0,2016
4466,DAL,Castillo,Fabian,M-F,155750.0,170750.0,2016
4467,DAL,Craft,Coy,F-M,70000.0,87083.33,2016
4468,DAL,Diaz,Mauro,M,466000.0,544400.0,2016
4469,DAL,Figueroa,Maynor,D,115000.0,138333.33,2016
4470,DAL,Gonzalez,Jesse,GK,67500.0,76875.0,2016
4471,DAL,Gruezo,Carlos,M,450000.0,686500.0,2016
4472,DAL,Guillen,Aaron,D,51500.0,51500.0,2016
4473,DAL,Harris,Atiba,D-M,143000.0,143000.0,2016
4474,DAL,Hedges,Matt,D,152000.0,152000.0,2016
4475,DAL,Herman,Ryan,GK,62508.0,62508.0,2016
4476,DAL,Hernandez,Moises,D,100000.0,105000.0,2016
4477,DAL,Hollingshead,Ryan,M-D,122500.0,122500.0,2016
4478,DAL,Jara,Agustin,F,62508.0,62508.0,2016
4479,DAL,Lizarazo,Carlos,M-F,62508.0,130633.0,2016
4480,DAL,Loyd,Zach,D,200000.0,221666.67,2016
4481,DAL,Ortiz,Juan Esteban,M,160000.0,204500.0,2016
4482,DAL,Pitter,Timo,M-F,51504.0,51504.0,2016
4483,DAL,Rosales,Mauro,M,62500.0,62500.0,2016
4484,DAL,Seitz,Chris,GK,136000.0,136000.0,2016
4485,DAL,Ulloa,Victor,M,130000.0,132500.0,2016
4486,DAL,Urruti,Maximiliano,F,250000.0,250000.0,2016
4487,DAL,Zendejas,Alejandro,M,70000.0,88466.67,2016
4488,DAL,Zimmerman,Walker,D,174000.0,174000.0,2016
4489,DC,Acosta,Luciano,M-F,327272.76,429272.76,2016
4490,DC,Aguilar,Miguel,M,63000.0,63000.0,2016
4491,DC,Birnbaum,Steven,D,86350.0,116350.0,2016
4492,DC,Boswell,Bobby,D,260000.0,260000.0,2016
4493,DC,Buescher,Julian,M,70000.0,79700.0,2016
4494,DC,DeLeon,Nick,M,235000.0,235000.0,2016
4495,DC,Dykstra,Andrew,GK,75000.0,85700.0,2016
4496,DC,Espindola,Fabian,F,200000.0,200000.0,2016
4497,DC,Franklin,Sean,D,225000.0,256666.67,2016
4498,DC,Hall,Tally,GK,75000.0,153750.0,2016
4499,DC,Halsti,Markus,M,275000.0,336833.33,2016
4500,DC,Hamid,Bill,GK,325000.0,370500.0,2016
4501,DC,Horton,Charlie,GK,69999.96,76166.63,2016
4502,DC,Jeffrey,Jared,M,71662.5,77862.5,2016
4503,DC,Kamara,Alhaji,F,51500.04,59750.04,2016
4504,DC,Kemp,Taylor,D,100000.0,100000.0,2016
4505,DC,Korb,Chris,D,108900.0,116379.83,2016
4506,DC,Mancini,Andrea,M-F,82500.0,82500.0,2016
4507,DC,Martin,Collin,M,75000.0,89166.67,2016
4508,DC,Mishu,Luke,D,62500.0,62500.0,2016
4509,DC,Neagle,Lamar,M-F,185000.0,187833.33,2016
4510,DC,Nyarko,Patrick,F-M,210000.0,225750.0,2016
4511,DC,Opare,Kofi,D,90000.0,105000.0,2016
4512,DC,Robinson,Jalen,D,75000.0,87000.0,2016
4513,DC,Rolfe,Chris,F,257500.0,272500.0,2016
4514,DC,Saborio,Alvaro,F,420000.0,535500.0,2016
4515,DC,Sarvas,Marcelo,M,360000.0,425000.0,2016
4516,DC,Vincent,Rob,M-F,62508.0,62508.0,2016
4517,DC,Worra,Travis,GK,53472.0,53472.0,2016
4518,HOU,Anibaba,Jalil,M,62500.0,62500.0,2016
4519,HOU,Barnes,Giles,F-M,700000.0,756250.0,2016
4520,HOU,Beasley,DaMarcus,D,750000.0,813333.33,2016
4521,HOU,Bourgeois,Bradley,D,51500.0,51500.0,2016
4522,HOU,Brown,Calle,GK,51500.0,51500.0,2016
4523,HOU,Bruin,Will,F,310000.0,311666.67,2016
4524,HOU,Clark,Ricardo,M,319200.0,356700.0,2016
4525,HOU,Deric,Tyler,GK,170000.0,170000.0,2016
4526,HOU,Garcia,Boniek,M,225000.0,247500.0,2016
4527,HOU,Horst,David,D,88593.75,91343.75,2016
4528,HOU,Ibeagha,Sebastien,D,62500.0,62500.0,2016
4529,HOU,Iniguez,Agustin,D,132000.0,132000.0,2016
4530,HOU,Lovejoy,Rob,M,52500.0,52500.0,2016
4531,HOU,Lucatero,Christian,M,51500.0,51750.0,2016
4532,HOU,Maidana,Cristian,M,223850.0,237600.0,2016
4533,HOU,Manotas,Mauro,F,85000.0,85000.0,2016
4534,HOU,Mansally,Kenny,D,77500.0,84000.0,2016
4535,HOU,Miranda,Leonel,M,62500.0,62500.0,2016
4536,HOU,Monteiro de Lima,Alex,M,152000.0,152000.0,2016
4537,HOU,Rocha,David Mateos,M,100000.0,100000.0,2016
4538,HOU,Rodriguez,Raul,D,350000.0,379333.33,2016
4539,HOU,Steinberger,Zach,M,63000.0,79250.0,2016
4540,HOU,Torres,Erick,F,575000.0,650000.0,2016
4541,HOU,Warner,Collen,M,149934.0,177434.0,2016
4542,HOU,Wenger,Andrew,M-F,190000.0,190000.0,2016
4543,HOU,Williams,Sheanon,D,162500.0,171500.0,2016
4544,HOU,Willis,Joe,GK,94500.0,94500.0,2016
4545,KC,Abdul-Salaam,Saad,D,63000.0,76750.0,2016
4546,KC,Anor,Bernardo,M,132624.0,132624.0,2016
4547,KC,Besler,Matt,D,700000.0,733250.0,2016
4548,KC,Coelho,Nuno,D,275000.0,375000.0,2016
4549,KC,Davis,Brad,M,355000.0,355000.0,2016
4550,KC,Dia,Amadou,D,51500.0,51500.0,2016
4551,KC,Dwyer,Dom,F,500000.0,618750.0,2016
4552,KC,Ellis,Kevin,D,72000.0,75150.0,2016
4553,KC,Espinoza,Roger,M,800000.0,800000.0,2016
4554,KC,Feilhaber,Benny,M,400000.0,412187.5,2016
4555,KC,Hallisey,Connor,M,63000.0,76750.0,2016
4556,KC,Kann,Alec,GK,63000.0,63000.0,2016
4557,KC,Kempin,Jonathan,GK,82750.0,82750.0,2016
4558,KC,Mapp,Justin,M,224070.0,239070.0,2016
4559,KC,Medranda,Jimmy,M,63000.0,63000.0,2016
4560,KC,Melia,Tim,GK,150000.0,152500.0,2016
4561,KC,Mustivar,Soni,M,200000.0,200000.0,2016
4562,KC,Myers,Chance,D,200000.0,225000.0,2016
4563,KC,Nagamura,Paulo,M,225000.0,225000.0,2016
4564,KC,Olum,Lawrence,M,105000.0,115000.0,2016
4565,KC,Opara,Ike,D,125000.0,131250.0,2016
4566,KC,Palmer-Brown,Erik,D,65000.0,65500.0,2016
4567,KC,Peterson,Jacob,F-M,137750.0,144625.0,2016
4568,KC,Quintilla,Jordi,M,100000.0,109525.0,2016
4569,KC,Rubio Kostner,Diego,F,300000.0,333000.0,2016
4570,KC,Salloi,Daniel,F,51500.0,51500.0,2016
4571,KC,Sinovic,Seth,D,105000.0,112666.67,2016
4572,KC,Zusi,Graham,F-M,700000.0,732102.27,2016
4573,LA,Boateng,Emmanuel,F,100000.0,100000.0,2016
4574,LA,Cole,Ashley,D,300000.0,327625.0,2016
4575,LA,de Jong,Nigel,M,500000.0,500000.0,2016
4576,LA,DeLaGarza,AJ,D,225000.0,227500.0,2016
4577,LA,Diop,Clement,GK,62500.0,62500.0,2016
4578,LA,Dos Santos,Giovani,F,2500000.0,4250000.0,2016
4579,LA,Garcia,Rafael,M,75000.0,75000.0,2016
4580,LA,Gerrard,Steven,M,6000000.0,6130000.0,2016
4581,LA,Gordon,Alan,F,170000.0,170000.0,2016
4582,LA,Husidic,Baggio,M,150000.0,150000.0,2016
4583,LA,Jamieson,Bradford,F,63000.0,63000.0,2016
4584,LA,Keane,Robbie,F,3500000.0,3500000.0,2016
4585,LA,Kennedy,Dan,GK,180000.0,195400.0,2016
4586,LA,Larentowicz,Jeff,M,175000.0,175000.0,2016
4587,LA,Lassiter,Ariel,F,51500.0,51500.0,2016
4588,LA,Lletget,Sebastian,M,110000.0,115500.0,2016
4589,LA,Magee,Mike,F-M,250000.0,250000.0,2016
4590,LA,Mendiola,Raul,F,62500.0,62500.0,2016
4591,LA,Ribeiro Da Silva,Leonardo,D,160000.0,165000.0,2016
4592,LA,Rogers,Robbie,D-M,220000.0,228500.0,2016
4593,LA,Romney,David,D,63000.0,63000.0,2016
4594,LA,Rowe,Brian,GK,80000.0,80000.0,2016
4595,LA,Sorto,Oscar,D,63000.0,64875.0,2016
4596,LA,Steres,Daniel,D,62500.0,65086.04,2016
4597,LA,Van Damme,Jelle,D,425000.0,468750.0,2016
4598,LA,Villarreal,Jose,M-F,90000.0,90000.0,2016
4599,LA,Zardes,Gyasi,F,472500.0,472500.0,2016
4600,MTL,Alexander,Eric,M,165000.0,178750.0,2016
4601,MTL,Bekker,Kyle,M,67941.5,94191.5,2016
4602,MTL,Bernier,Patrice,M,95000.0,140000.0,2016
4603,MTL,Bush,Evan,GK,117500.0,117500.0,2016
4604,MTL,Cabrera,Victor,D,250000.0,250000.0,2016
4605,MTL,Camara,Hassoun,D/M,180000.0,180000.0,2016
4606,MTL,Ciman,Laurent,D,630000.0,661666.67,2016
4607,MTL,Crepeau,Maxime,GK,52500.0,52500.0,2016
4608,MTL,Donadel,Marco,M,350000.0,386666.67,2016
4609,MTL,Drogba,Didier,F,1670000.0,2170000.0,2016
4610,MTL,Fisher,Kyle,D,65000.0,73375.0,2016
4611,MTL,Gagnon-Lapare,Jeremy,M,51500.0,51500.0,2016
4612,MTL,Jackson-Hamel,Anthony,F,63000.0,63000.0,2016
4613,MTL,Kronberg,Eric,GK,145200.0,145200.0,2016
4614,MTL,Lefevre,Wandrille,D,63000.0,63000.0,2016
4615,MTL,Mallace,Calum,M,100000.0,116250.0,2016
4616,MTL,Oduro,Dominic,F,235000.0,235000.0,2016
4617,MTL,Ontivero,Lucas,M-F,380000.0,440000.0,2016
4618,MTL,Oyongo,Ambroise,D,100000.0,100000.0,2016
4619,MTL,Piatti,Ignacio,M,425000.0,425000.0,2016
4620,MTL,Porter,Cameron,F,62500.0,69750.0,2016
4621,MTL,Romero,Andres,M-F,110000.0,110000.0,2016
4622,MTL,Salazar,Michael,F,51492.0,51492.0,2016
4623,MTL,Shipp,Harrison,M,104500.0,129500.0,2016
4624,MTL,Tissot,Maxim,M,63000.0,63000.0,2016
4625,MTL,Toia,Donny,D,67500.0,67500.0,2016
4626,MTL,Venegas,Johan,M,200000.0,212500.0,2016
4627,MTL,Williams,Romario,F,75000.0,97000.0,2016
4628,NE,Agudelo,Juan,F,425000.0,452500.0,2016
4629,NE,Barnes,Darrius,D,110000.0,116666.67,2016
4630,NE,Bunbury,Teal,F,205000.0,250000.0,2016
4631,NE,Caldwell,Scott,M,100000.0,110000.0,2016
4632,NE,Cande,Mamadu,D,75000.0,82287.5,2016
4633,NE,Davies,Charlie,F,108937.5,113315.63,2016
4634,NE,Fagundez,Diego,F,145000.0,165000.0,2016
4635,NE,Farrell,Andrew,D,148500.0,229500.0,2016
4636,NE,Gamble,Michael,F,51500.04,51500.04,2016
4637,NE,Goncalves,Jose,D,450000.0,479375.0,2016
4638,NE,Herivaux,Zachary,M,62500.0,62500.0,2016
4639,NE,Hollinger,Femi,F,51500.04,51500.04,2016
4640,NE,Kamara,Kei,F,1000000.0,1000000.0,2016
4641,NE,Knighton,Brad,GK,86105.25,86105.25,2016
4642,NE,Kobayashi,Daigo,M,120000.0,132000.0,2016
4643,NE,Koffie,Gershon,M,250000.0,261000.0,2016
4644,NE,Kouassi,Xavier,M,840000.0,890541.75,2016
4645,NE,McCrary,Jordan,D,62500.0,62500.0,2016
4646,NE,Neumann,Steve,M-F,62500.0,62500.0,2016
4647,NE,Nguyen,Lee,M,500000.0,500000.0,2016
4648,NE,Rowe,Kelyn,M,160000.0,241000.0,2016
4649,NE,Shuttleworth,Robert,GK,137500.0,154375.0,2016
4650,NE,Smith,Donnie,M,63000.0,63000.0,2016
4651,NE,Tierney,Chris,D-M,125000.0,133333.33,2016
4652,NE,Turner,Matt,GK,51500.04,51500.04,2016
4653,NE,Watson,Je-Vaughn,D,110004.0,115837.33,2016
4654,NE,Woodberry,London,D,63000.0,63000.0,2016
4655,NYCFC,Allen,RJ,D,63000.0,63000.0,2016
4656,NYCFC,Ballouchy,Mehdi,M,71662.5,86662.5,2016
4657,NYCFC,Brandt,Connor,M-D,53472.0,53472.0,2016
4658,NYCFC,Bravo,Federico,D-M,110000.0,110000.0,2016
4659,NYCFC,Brillant,Frederic,D,260000.0,299666.67,2016
4660,NYCFC,Diskerud,Mix,M,761250.0,761250.0,2016
4661,NYCFC,Gomez,Shannon,D,51500.04,51500.04,2016
4662,NYCFC,Harrison,Jack,M,125000.0,160500.0,2016
4663,NYCFC,Hernandez,Jason,D,200000.0,210000.0,2016
4664,NYCFC,Iraola,Andoni,D,200004.0,200004.0,2016
4665,NYCFC,Johansen,Eirik,GK,62500.0,62500.0,2016
4666,NYCFC,Lampard,Frank,M,6000000.0,6000000.0,2016
4667,NYCFC,Lopez,Mikey,M,51500.0,51500.0,2016
4668,NYCFC,Martinez,Diego,D,135000.0,135000.0,2016
4669,NYCFC,Matarrita,Ronald,D,150000.0,175000.0,2016
4670,NYCFC,McNamara,Thomas,M,73500.0,85000.0,2016
4671,NYCFC,Mena,Jefferson,D,220000.0,231400.0,2016
4672,NYCFC,Mendoza,Stiven,F,207276.0,207276.0,2016
4673,NYCFC,Mullins,Patrick,F,96250.0,126250.0,2016
4674,NYCFC,Pirlo,Andrea,M,5600000.0,5920000.0,2016
4675,NYCFC,Poku,Kwadwo,M,67500.0,70722.42,2016
4676,NYCFC,Rawls,Andre,GK,62508.0,62508.0,2016
4677,NYCFC,Saunders,Josh,GK,150000.0,150000.0,2016
4678,NYCFC,Shelton,Khiry,F,77000.0,94500.0,2016
4679,NYCFC,Taylor,Tony,F,82500.0,91875.0,2016
4680,NYCFC,Villa,David,F,5610000.0,5610000.0,2016
4681,NYCFC,White,Ethan,D,62500.0,62500.0,2016
4682,NYRB,Abang,Anatole,F,62500.0,62500.0,2016
4683,NYRB,Adams,Tyler,M,65000.0,81041.67,2016
4684,NYRB,Allen,Brandon,F,62500.0,62500.0,2016
4685,NYRB,Baah,Gideon,D,230000.0,278000.0,2016
4686,NYRB,Bilyeu,Justin,D,51500.0,51500.0,2016
4687,NYRB,Collin,Aurelien,D,500000.0,525000.0,2016
4688,NYRB,Davis,Sean,M,90000.0,107500.0,2016
4689,NYRB,Duvall,Chris,D,63000.0,63000.0,2016
4690,NYRB,Etienne,Derrick,M,51500.0,56500.0,2016
4691,NYRB,Grella,Mike,F,155000.0,155000.0,2016
4692,NYRB,Kljestan,Sacha,M,550000.0,687500.0,2016
4693,NYRB,Lade,Connor,D,62500.0,65312.5,2016
4694,NYRB,Lawrence,Kemar,D,100000.0,196000.0,2016
4695,NYRB,Martins,Felipe,M,250000.0,280000.0,2016
4696,NYRB,McCarty,Dax,M,400000.0,500000.0,2016
4697,NYRB,Meara,Ryan,GK,75246.15,76496.15,2016
4698,NYRB,Muyl,Alex,F,62500.0,66500.0,2016
4699,NYRB,Ouimette,Karl,D,63000.0,63000.0,2016
4700,NYRB,Perrinelle,Damien,D,140000.0,140000.0,2016
4701,NYRB,Reynish,Kyle,GK,62500.0,62500.0,2016
4702,NYRB,Robles,Luis,GK,265000.0,267500.0,2016
4703,NYRB,Sam,Lloyd,M,230000.0,240000.0,2016
4704,NYRB,Veron,Gonzalo,M-F,500000.0,500000.0,2016
4705,NYRB,Wright-Phillips,Shaun,M,100000.0,107500.0,2016
4706,NYRB,Wright-Phillips,Bradley,F,650000.0,710000.0,2016
4707,NYRB,Zizzo,Sal,D-M,105000.0,105000.0,2016
4708,NYRB,Zubar,Ronald,D,240000.0,320000.0,2016
4709,ORL,Alston,Kevin,D,130000.0,130000.0,2016
4710,ORL,Baptista,Julio,M-F,90000.0,90000.0,2016
4711,ORL,Barry,Hadji,M/F,62500.0,62500.0,2016
4712,ORL,Bendik,Joe,GK,140000.0,147666.67,2016
4713,ORL,Boden,Luke,D,82500.0,82500.0,2016
4714,ORL,Carrasco,Servando,M,95000.0,99625.0,2016
4715,ORL,Ceren,Darwin,M,150000.0,174375.0,2016
4716,ORL,Donovan,Conor,D,90000.0,118000.0,2016
4717,ORL,Edwards,Earl,GK,52500.0,52500.0,2016
4718,ORL,Garcia,Devron,M-D,62500.0,70937.5,2016
4719,ORL,Heath,Harrison,M,63000.0,63000.0,2016
4720,ORL,Higuita,Cristian,M,80000.0,80000.0,2016
4721,ORL,Hines,Sebastian,D,150000.0,151250.0,2016
4722,ORL,Kaka,,M,6660000.0,7170000.0,2016
4723,ORL,Larin,Cyle,F,135000.0,177000.0,2016
4724,ORL,Laryea,Richmond,M,125000.0,154000.0,2016
4725,ORL,Mateos,David,D,420000.0,453333.33,2016
4726,ORL,Molino,Kevin,M,110000.0,121400.0,2016
4727,ORL,Nocerino,Antonio,M,600000.0,650000.0,2016
4728,ORL,Ramos,Rafael,D,96000.0,96000.0,2016
4729,ORL,Redding,Tommy,D,95000.0,102500.0,2016
4730,ORL,Ribeiro,Pedro,M-F,63000.0,63000.0,2016
4731,ORL,Rivas,Carlos,M,80000.0,80000.0,2016
4732,ORL,Rochez,Bryan,F,180000.0,259500.0,2016
4733,ORL,Shea,Brek,M-D,550000.0,595000.0,2016
4734,ORL,Stajduhar,Mason,GK,51500.0,51500.0,2016
4735,ORL,Turner,Tyler,D,63000.0,63000.0,2016
4736,ORL,Winter,Adrian,M,180000.0,198333.33,2016
